date;time;subject;blocknum;trialnum;stimnumber;moonie;cor1;cor2;Kategorie;RT;solution;solution_RT;AHA_response;AHA_RT;sudden_response;sudden_RT;certain_response;certain_RT;sex;age;citizen;proficiency;edu
11/12/2023;14:06:36;135;7;1;1;0PVIP_002_pineapplebw_filt1_gauss3.jpg;1;0;;4982;Gsrderobe;19087;4;5404;3;3976;3;3907;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;8;6;96;2PVIP_091_horn.new_gauss3.jpg;1;0;0;9565;Býr;8445;4;5361;3;3806;4;5647;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;9;6;84;2PVIP_078_crocodile2_gauss2.jpg;1;1;;4308;Krokodil;3926;4;3177;5;4016;5;1853;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;10;6;2;1PVIP_002_arrow_gauss2.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;11;6;67;2PVIP_061_boat_gauss3.jpg;1;0;2;7003;Tisch;3731;2;5850;4;3763;2;2837;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;12;6;25;1PVIP_025_hare.new_gauss2.jpg;1;0;2;9916;Skorpion;4193;3;2136;4;3561;3;3136;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;13;6;115;2PVIP_110_ski.new_gauss1.jpg;1;1;;2838;Skiier;3500;5;4005;2;1754;4;4651;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;14;6;97;2PVIP_092_jet1_gauss5.jpg;1;2;;2718;Flugzeug;6353;5;2009;2;4112;5;1720;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;15;6;111;2PVIP_106_saxophone1_gauss3.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;16;6;42;1PVIP_042_sheep1_gauss2.5.jpg;1;0;0;6707;Taucher;4168;2;2445;4;3218;3;3642;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;17;6;35;1PVIP_035_orchid_gauss1.jpg;1;0;2;8190;Katze;2807;4;2128;3;1666;4;10200;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;18;6;33;1PVIP_033_nashorn_gauss2.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;19;6;22;1PVIP_022_frog2_gauss4.jpg;1;1;;2890;Frosch;4327;4;4909;5;3517;5;5676;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;20;6;50;1PVIP_050_typewriter_gauss5.5.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;21;6;81;2PVIP_075_chair3_gauss5.jpg;1;1;;9900;Kopf;3924;2;1367;5;3063;3;2000;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;22;6;19;1PVIP_019_elephant1_gauss2.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;23;6;108;2PVIP_103_panda_gauss6.jpg;1;0;1;5865;Gesichter;3566;4;23824;3;2924;4;3010;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;24;6;109;2PVIP_104_piano.jpg;1;0;0;3981;Straýe;2782;4;3042;5;3374;5;1811;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;25;6;104;2PVIP_099_metro_gauss2.jpg;1;1;;940;U-bahn;7076;3;5042;2;845;5;2462;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;26;6;83;2PVIP_077_cow3.jpg;1;0;0;6787;Meer;2032;5;3184;4;3543;4;2327;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;27;6;51;1PVIP_051_wheat_gauss1.5.jpg;1;1;;2317;Weizenfeld;11082;3;2734;2;13095;5;5927;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;28;6;18;1PVIP_018_dog3_gauss2.5.jpg;1;0;0;5815;Stufen;5271;4;3986;5;2999;3;978;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;29;6;40;1PVIP_040_robbe_gauss3.jpg;1;0;1;1104;Tiger;2165;4;2085;3;3832;5;1915;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;30;6;37;1PVIP_037_pfau_gauss3.jpg;1;1;;6621;Pfau;2439;5;1708;2;1615;4;1622;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;31;6;70;2PVIP_064_bridge_gauss2.5.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;32;6;90;2PVIP_085_frog5.jpg;1;0;2;5769;Schlange;5123;4;4651;5;4998;2;3606;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;33;6;106;2PVIP_101_orange.jpg;1;2;;2163;Granatapfel;3699;3;2267;3;3847;5;3923;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;34;6;113;2PVIP_108_shark1_gauss3.jpg;1;0;0;7037;Fels;3133;2;2686;2;3272;3;2374;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;35;6;94;2PVIP_089_hammer_gauss2.jpg;1;0;0;4764;Schuhe;4897;3;3578;4;3744;4;1586;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;36;6;80;2PVIP_074_computer.jpg;1;1;;2441;Computer;4318;4;2958;2;2157;5;1774;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;37;6;14;1PVIP_014_chipmunk_gauss2.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;38;6;78;2PVIP_072_cigarette_gauss3.jpg;1;1;;7908;Zigarette;5170;5;2148;3;9317;4;2297;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;39;6;101;2PVIP_096_lamb_gauss3.jpg;1;2;;1552;Schaf;2307;5;2579;4;3346;5;1512;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;40;6;95;2PVIP_090_hawk_gauss4.jpg;1;0;0;8709;Hut;2338;2;7617;5;3779;3;1994;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;41;6;29;1PVIP_029_leopard3.jpg;1;0;2;8403;Fischschwarm;9109;5;1945;4;4082;3;5956;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;42;6;65;2PVIP_059_bear.new_gauss4.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;43;6;17;1PVIP_017_deer2_gauss1.jpg;1;2;;2519;Reh;2410;3;2670;2;9625;5;2024;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;44;6;5;1PVIP_005_bell_gauss1.5.jpg;1;0;0;6072;Strommast;6860;4;2714;3;2771;4;4472;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;45;6;55;1PVIP_082_erdbeere_gauss1.jpg;1;1;;1573;Erdbeeren;3798;5;2703;4;3032;5;1325;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;46;6;85;2PVIP_079_drumset_gauss5.jpg;1;0;0;2139;Schwein;4929;3;13271;3;9682;5;1900;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;47;6;82;2PVIP_076_computer.new_gauss5.jpg;1;1;;1656;Computer;3668;3;2585;2;2279;5;1852;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;48;6;20;1PVIP_020_fork.jpg;1;1;;2591;Gabel;5539;4;3003;2;2729;5;1805;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;49;6;117;2PVIP_112_watch.jpg;1;0;2;2465;Telefon;4728;5;12390;4;1749;4;4885;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;50;6;63;2PVIP_057_bag.jpg;1;0;2;6583;Týr;2487;3;2936;5;2616;3;2819;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;51;6;62;2PVIP_056_baby3_gauss5.jpg;1;2;;1890;Gesicht;2909;5;1066;3;3607;5;1837;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;52;6;86;2PVIP_080_ear_gauss2.jpg;1;0;0;9158;Tasche;2591;3;1944;5;1857;2;3769;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;53;6;110;2PVIP_105_puppy1_gauss3.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;54;6;112;2PVIP_107_scorpion_gauss8.jpg;1;0;0;8618;Blumen;2977;2;3151;5;375;2;9315;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;55;6;114;2PVIP_109_shoes2_gauss4.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;56;6;8;1PVIP_008_boat2.jpg;1;2;;2141;Schiff;4616;4;3230;3;2050;4;1757;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;57;6;59;1PVIP_119_sewingmachine.jpg;1;0;1;7453;Zimmer;2197;2;4539;4;1146;3;14565;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;58;6;79;2PVIP_073_coffee_gauss5.jpg;1;0;0;3676;Abrissbirne;6314;3;2827;5;4304;4;4190;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;59;6;64;2PVIP_058_bagpipe_gauss6.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;60;6;24;1PVIP_024_hamster2_gauss1.5.jpg;1;0;1;7438;Gesicht;2960;4;1655;3;2091;2;2567;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;61;6;3;1PVIP_003_beehive_gauss2.jpg;1;0;0;6871;Zwerg;4228;4;2132;3;4997;4;4599;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;62;6;11;1PVIP_011_butterfly2.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;63;6;105;2PVIP_100_mirror_gauss4.jpg;1;0;1;6188;Glas;1897;3;2611;2;2417;5;4231;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;64;6;57;1PVIP_117_pepper.jpg;1;1;;2348;Paprika;8177;4;3758;3;3678;5;1508;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;65;6;77;2PVIP_071_chair1_gauss3.jpg;1;2;;3571;Sessel;3982;4;4698;4;3122;5;1769;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;66;6;27;1PVIP_027_squirrel.new_gauss4.jpg;1;0;1;7691;Nashorn;3950;5;1666;5;2807;3;1562;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;67;6;23;1PVIP_023_geese_gauss3.jpg;1;0;0;5741;Strand;2623;2;6987;4;9831;4;3322;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;68;6;7;1PVIP_007_bird3.jpg;1;0;0;9253;Geschichtenerzýhler;13195;4;2544;3;2736;2;6563;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;69;6;120;2PVIP_115_woman.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;70;6;32;1PVIP_032_mountain_gauss3.5.jpg;1;2;;7958;Fels;2213;4;2815;5;2180;3;2025;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;71;6;58;1PVIP_118_phone_gauss5.jpg;1;1;;2859;Handy;14653;5;5192;3;1788;4;11358;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;72;6;44;1PVIP_044_snake_gauss1.5.jpg;1;0;1;5704;Krokodil;4949;3;1560;2;1697;5;2152;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;73;6;10;1PVIP_010_brain_gauss3.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;74;6;13;1PVIP_013_cat.new_gauss3.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;75;6;91;2PVIP_086_girl.jpg;1;0;0;6166;Obstteller;4463;4;1985;3;2424;3;3379;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;76;6;41;1PVIP_041_rose.jpg;1;1;;2057;Rose;4995;5;718;2;2712;5;1357;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;77;6;31;1PVIP_031_lizard_gauss2.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;78;6;45;1PVIP_045_spider.new_gauss1.jpg;1;1;;5405;Spinne;1948;3;1302;4;1337;3;8521;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;79;6;15;1PVIP_015_crocodile1_gauss2.5.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;80;6;38;1PVIP_038_python2_gauss2.jpg;1;0;2;7361;Krallen;3758;5;825;5;5392;3;7357;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;81;6;66;2PVIP_060_bee2.jpg;1;1;;2788;Biene;2442;3;2655;2;3002;5;1675;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;82;6;87;2PVIP_081_elephant2_gauss2.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;83;6;54;1PVIP_054_toilet_gauss5.jpg;1;0;1;3659;Telefon;4437;4;1695;2;562;4;1742;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;84;6;1;1PVIP_001_accordi2_gauss4.jpg;1;1;;1569;Akkordion;6215;5;2384;2;1815;5;7081;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;85;6;61;2PVIP_055_affe_gauss4.jpg;1;0;0;7946;Plattenspieler;4787;4;1136;4;1178;3;2894;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;86;6;88;2PVIP_083_eye.new_gauss2.jpg;1;0;0;8672;Mýcke;3034;3;6488;5;2519;2;2119;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;87;6;48;1PVIP_048_tomb_gauss3.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;88;6;102;2PVIP_097_leopard7.jpg;1;2;;4820;Gepard;3005;4;2769;3;904;4;2711;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;89;6;43;1PVIP_043_snail.new_gauss2.5.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;90;6;53;1PVIP_053_watch2.jpg;1;0;0;4375;Gullideckel;4045;4;2784;5;1639;4;2093;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;91;6;12;1PVIP_012_cabin2.jpg;1;0;2;3529;Auto;4273;2;1523;4;3661;3;1329;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;92;6;47;1PVIP_047_toad2_gauss1.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;93;6;107;2PVIP_102_owl_gauss4.jpg;1;0;2;7352;Frosch;3037;4;3101;2;3607;4;2740;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;94;6;76;2PVIP_070_cauliflower.new_gauss3.jpg;1;0;1;7921;Bananen;5231;4;2699;2;1974;2;1254;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;95;6;103;2PVIP_098_lion2.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;96;6;6;1PVIP_006_bike.jpg;1;0;2;2638;Scheune;4614;4;6664;3;7953;4;3787;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;97;6;68;2PVIP_062_book2_gauss3.5.jpg;1;1;;6954;Buch;1463;5;567;2;1048;3;2951;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;98;6;99;2PVIP_094_kettle2_gauss3.jpg;1;0;2;4412;Schmiede;2815;3;1367;4;2407;4;2368;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;99;6;89;2PVIP_084_fish1_gauss3.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;100;6;9;1PVIP_009_railroad_gauss5.jpg;1;1;;2946;Zug;1460;5;937;2;1195;5;1186;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;101;6;92;2PVIP_087_goat_gauss5.jpg;1;1;;1784;Ziege;4830;3;2172;3;2107;5;488;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;102;6;4;1PVIP_004_beetle1_gauss2.5.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;103;6;72;2PVIP_066_burro1_gauss3.jpg;1;0;1;8159;Ziege;3606;3;4828;5;847;2;1322;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;104;6;39;1PVIP_039_rat_gauss1.jpg;1;1;;4708;Ratte;3069;5;634;5;2072;4;1420;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;105;6;21;1PVIP_021_fox1_gauss1.jpg;1;0;;8320;Busch;3393;3;2760;2;975;4;2085;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;106;6;56;1PVIP_116_otter.jpg;1;1;;7607;Otter;1387;5;1144;3;3921;4;1785;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;107;6;93;2PVIP_088_gun.jpg;1;1;;7619;Pistole;3760;3;4876;2;9181;2;1572;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;108;6;49;1PVIP_049_turtle_gauss4.jpg;1;1;;5447;Schildkrýte;5333;4;1274;4;2398;3;5089;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;109;6;46;1PVIP_046_tiger_gauss2.5.jpg;1;1;;2509;Tiger;2022;4;5182;2;8403;5;1390;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;110;6;16;1PVIP_016_crone_gauss1.5.jpg;1;0;2;8147;Ruderer;3774;4;2631;3;1572;4;3951;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;111;6;75;2PVIP_069_cat2.jpg;1;0;0;9188;Wiese;5159;4;776;5;864;2;917;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;112;6;98;2PVIP_093_kamel_gauss1.5.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;113;6;69;2PVIP_063_brick_gauss5.jpg;1;0;1;3050;Steinmauer;4708;5;519;2;1146;3;3302;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;114;6;119;2PVIP_114_wolf3.jpg;1;2;;4533;Hyýne;2288;3;2390;4;556;3;1732;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;115;6;60;1PVIP_120_toaster.jpg;1;0;0;5666;Schiff;1793;5;4087;2;10600;4;2852;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;116;6;52;1PVIP_052_wolf2.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;117;6;26;1PVIP_026_hedgehog.new_gauss2.jpg;1;1;;2462;Igel;2362;4;407;3;334;4;866;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;118;6;36;1PVIP_036_pen2.jpg;1;0;0;4730;Hafen;4184;3;1207;2;765;5;1266;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;119;6;34;1PVIP_034_octopus.new_gauss1.5.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;120;6;30;1PVIP_030_lion1_gauss2.5.jpg;1;1;;2642;Lýwe;1307;5;1639;4;1836;5;1966;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;121;6;100;2PVIP_095_knob_gauss1.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;122;6;118;2PVIP_113_whale.jpg;0;0;;10000;;;;;;;;;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;123;6;116;2PVIP_111_snake3.jpg;1;0;0;8032;Klavier;2945;4;1445;5;642;2;897;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;124;6;74;2PVIP_068_carafe3.jpg;1;1;;3466;Karaffe;3496;3;1625;4;799;3;2053;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;125;6;28;1PVIP_028_knife.new_gauss1.5.jpg;1;0;0;4858;Teller;2459;4;1675;3;335;3;3339;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;126;6;71;2PVIP_065_bulldog5_gauss3.jpg;1;1;;2199;Hund;1799;5;319;3;1466;5;374;0;19;Germany;5;Abitur
11/12/2023;14:06:36;135;127;6;73;2PVIP_067_carafe2.jpg;1;2;;3535;Vase;2027;4;2798;3;868;5;823;0;19;Germany;5;Abitur
11/12/2023;15:06:20;136;3;7;1;0PVIP_001_tank2bw_filt1_gauss3.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;5;7;1;0PVIP_002_pineapplebw_filt1_gauss3.jpg;0;0;;10000;pflanze;4873;2;1264;2;500;2;26379;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;7;1;1;0PVIP_002_pineapplebw_filt1_gauss3.jpg;0;0;;10000;pflanze;4873;2;1264;2;500;2;26379;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;8;6;88;2PVIP_083_eye.new_gauss2.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;9;6;68;2PVIP_062_book2_gauss3.5.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;10;6;93;2PVIP_088_gun.jpg;1;0;0;8100;Fenster;6086;3;15102;3;7903;2;7746;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;11;6;41;1PVIP_041_rose.jpg;1;1;;4510;Rose;7714;3;5540;3;11818;3;13790;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;12;6;120;2PVIP_115_woman.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;13;6;55;1PVIP_082_erdbeere_gauss1.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;14;6;29;1PVIP_029_leopard3.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;15;6;58;1PVIP_118_phone_gauss5.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;16;6;19;1PVIP_019_elephant1_gauss2.jpg;1;1;;6988;Elefant;4953;3;7572;3;11560;3;2247;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;17;6;65;2PVIP_059_bear.new_gauss4.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;18;6;38;1PVIP_038_python2_gauss2.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;19;6;82;2PVIP_076_computer.new_gauss5.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;20;6;12;1PVIP_012_cabin2.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;21;6;48;1PVIP_048_tomb_gauss3.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;22;6;74;2PVIP_068_carafe3.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;23;6;1;1PVIP_001_accordi2_gauss4.jpg;1;0;2;5454;Schreibmaschine;14007;4;5665;4;2466;3;12919;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;24;6;95;2PVIP_090_hawk_gauss4.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;25;6;4;1PVIP_004_beetle1_gauss2.5.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;26;6;46;1PVIP_046_tiger_gauss2.5.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;27;6;10;1PVIP_010_brain_gauss3.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;28;6;66;2PVIP_060_bee2.jpg;1;2;;3344;Wespe;4756;4;7629;4;5966;4;2224;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;29;6;49;1PVIP_049_turtle_gauss4.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;30;6;23;1PVIP_023_geese_gauss3.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;31;6;101;2PVIP_096_lamb_gauss3.jpg;1;0;2;5277;Fisch;3241;3;3449;3;4836;2;3486;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;32;6;21;1PVIP_021_fox1_gauss1.jpg;1;0;2;7125;Blýtter;5141;3;10369;4;6867;3;3162;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;33;6;52;1PVIP_052_wolf2.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;34;6;78;2PVIP_072_cigarette_gauss3.jpg;1;0;0;8840;Gesicht;3045;4;8951;5;3298;3;2584;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;35;6;87;2PVIP_081_elephant2_gauss2.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;36;6;60;1PVIP_120_toaster.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;37;6;103;2PVIP_098_lion2.jpg;1;1;;4035;Lýwe;2725;4;2983;4;5366;5;2167;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;38;6;94;2PVIP_089_hammer_gauss2.jpg;1;1;;7382;Hammer;2309;3;6437;4;5366;2;2081;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;39;6;100;2PVIP_095_knob_gauss1.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;40;6;28;1PVIP_028_knife.new_gauss1.5.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;41;6;39;1PVIP_039_rat_gauss1.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;42;6;80;2PVIP_074_computer.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;43;6;32;1PVIP_032_mountain_gauss3.5.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;44;6;86;2PVIP_080_ear_gauss2.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;45;6;35;1PVIP_035_orchid_gauss1.jpg;1;2;;9733;Blume;2440;3;3197;4;3251;3;2240;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;46;6;31;1PVIP_031_lizard_gauss2.jpg;0;0;;10000;;;;;;;;;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;47;6;81;2PVIP_075_chair3_gauss5.jpg;1;1;;6458;Stuhl;2326;4;1894;4;5617;3;1082;0;19;Germany/Deutschland;5;Abitur
11/12/2023;15:06:20;136;48;6;109;2PVIP_104_piano.jpg;1;1;;2407;Klaviatur mit Noten;12359;5;4216;5;5268;5;2301;0;19;Germany/Deutschland;5;Abitur
